event_type,t_start,t_end,metric,value,severity
phase_cycle,8040,8063,S(t),23,medium
phase_cycle,8099,8107,S(t),8,low
phase_cycle,8101,8109,S(t),8,low
phase_cycle,8140,8163,S(t),23,medium
phase_cycle,8199,8207,S(t),8,low
phase_cycle,8201,8209,S(t),8,low
phase_cycle,8240,8263,S(t),23,medium
phase_cycle,8299,8307,S(t),8,low
phase_cycle,8301,8309,S(t),8,low
phase_cycle,8340,8363,S(t),23,medium
phase_cycle,8399,8407,S(t),8,low
phase_cycle,8401,8409,S(t),8,low
phase_cycle,8440,8463,S(t),23,medium
phase_cycle,8499,8507,S(t),8,low
phase_cycle,8501,8509,S(t),8,low
phase_cycle,8540,8563,S(t),23,medium
phase_cycle,8599,8607,S(t),8,low
phase_cycle,8601,8609,S(t),8,low
phase_cycle,8640,8663,S(t),23,medium
phase_cycle,8699,8707,S(t),8,low
phase_cycle,8701,8709,S(t),8,low
phase_cycle,8740,8763,S(t),23,medium
phase_cycle,8799,8807,S(t),8,low
phase_cycle,8801,8809,S(t),8,low
phase_cycle,8840,8863,S(t),23,medium
phase_cycle,8899,8907,S(t),8,low
phase_cycle,8901,8909,S(t),8,low
phase_cycle,8940,8963,S(t),23,medium
phase_cycle,8999,9007,S(t),8,low
phase_cycle,9001,9009,S(t),8,low
phase_cycle,9040,9063,S(t),23,medium
phase_cycle,9099,9107,S(t),8,low
phase_cycle,9101,9109,S(t),8,low
phase_cycle,9140,9163,S(t),23,medium
phase_cycle,9199,9207,S(t),8,low
phase_cycle,9201,9209,S(t),8,low
phase_cycle,9240,9263,S(t),23,medium
phase_cycle,9299,9307,S(t),8,low
phase_cycle,9301,9309,S(t),8,low
phase_cycle,9340,9363,S(t),23,medium
phase_cycle,9399,9407,S(t),8,low
phase_cycle,9401,9409,S(t),8,low
phase_cycle,9440,9463,S(t),23,medium
phase_cycle,9499,9507,S(t),8,low
phase_cycle,9501,9509,S(t),8,low
phase_cycle,9540,9563,S(t),23,medium
phase_cycle,9599,9607,S(t),8,low
phase_cycle,9601,9609,S(t),8,low
phase_cycle,9640,9663,S(t),23,medium
phase_cycle,9699,9707,S(t),8,low
phase_cycle,9701,9709,S(t),8,low
phase_cycle,9740,9763,S(t),23,medium
phase_cycle,9799,9807,S(t),8,low
phase_cycle,9801,9809,S(t),8,low
phase_cycle,9840,9863,S(t),23,medium
phase_cycle,9899,9907,S(t),8,low
phase_cycle,9901,9909,S(t),8,low
phase_cycle,9940,9963,S(t),23,medium
